ID,Closeness_Centrality,Essentiality
34385,0.483629191321499,0
36169,0.4835973966208665,0
33121,0.483565606100447,1
35577,0.483565606100447,1
32354,0.4835020375969501,1
35402,0.4835020375969501,0
32038,0.4834384858044164,1
31215,0.4834384858044164,0
35927,0.4834067161727016,1
31916,0.4833749507162571,1
32691,0.4833749507162571,0
31919,0.4833431894342598,0
34213,0.4833114323258869,0
34644,0.483279679390316,1
36346,0.483279679390316,0
31195,0.4832479306267245,1
33739,0.4831844456121912,1
33383,0.4831844456121912,0
31788,0.4831527093596059,0
36861,0.4830575256107171,0
35046,0.4830258060279729,0
33938,0.4829623793578885,0
34440,0.482898969342874,0
35797,0.482898969342874,0
33349,0.4828038855342609,0
31133,0.4828038855342609,0
36925,0.4828038855342609,1
31667,0.4827721992518212,0
31467,0.4827721992518212,0
33364,0.4827721992518212,1
32415,0.482740517128232,0
33671,0.482740517128232,1
36271,0.4827088391626747,1
30968,0.4827088391626747,0
36776,0.4827088391626747,0
34664,0.4826454957023817,0
34323,0.4826454957023817,1
30971,0.4825821688643967,0
35968,0.4825505116767252,1
33665,0.4825188586421777,0
34101,0.4825188586421777,0
36905,0.482487209759937,0
31289,0.482487209759937,0
32801,0.4823290276047472,0
32388,0.4823290276047472,1
36350,0.4822974036191975,1
34916,0.4822341680870591,0
32297,0.4822025565388397,1
34152,0.4821709491347666,0
32495,0.4821709491347666,0
31391,0.482139345874025,0
32200,0.482139345874025,0
33919,0.4821077467558002,0
34022,0.4821077467558002,1
33341,0.4820761517792778,1
32270,0.4820129742480833,0
34021,0.4819813916917835,0
33823,0.4819498132739304,0
36841,0.4818551028429189,0
31360,0.4818235409707211,0
31249,0.4817919832329054,0
33610,0.4817604296286594,0
35024,0.4817604296286594,0
36025,0.4817288801571709,0
32933,0.4816342565311334,0
32024,0.4815711947626841,0
35842,0.4815396700706991,1
36353,0.4815396700706991,1
34862,0.481508149505793,1
30980,0.481508149505793,0
35077,0.4814766330671554,1
31604,0.4813821085007526,0
35357,0.4813506085590891,1
31717,0.4812876210416121,1
35211,0.4812876210416121,0
33205,0.4812561334641805,0
32871,0.4811931706678877,0
32899,0.4811931706678877,1
31740,0.4811302243442998,0
33250,0.4811302243442998,0
36679,0.4810672944869531,0
35161,0.4810043810893873,0
35878,0.4809414841451455,1
31961,0.4809100418410041,0
32276,0.480878603647774,1
33323,0.4808471695646489,0
32890,0.4808157395908229,1
33203,0.4808157395908229,0
32392,0.4807843137254902,0
33829,0.4807214743170827,0
35293,0.4807214743170827,1
36157,0.4807214743170827,1
35492,0.4807214743170827,0
32782,0.4806900607723975,1
31575,0.4806586513329848,1
36516,0.4806272459980398,0
35250,0.4806272459980398,0
31463,0.4805958447667581,0
36598,0.4805330546119676,1
36104,0.4805330546119676,1
31387,0.4804702808621816,1
36483,0.4803447825519132,0
35659,0.4803447825519132,0
35675,0.4802193497845671,0
35204,0.4802193497845671,1
32608,0.4801880018277955,1
31792,0.4801566579634465,0
31643,0.4801253181907186,0
33164,0.4800939825088108,0
32703,0.4800939825088108,1
36009,0.4800939825088108,0
33481,0.4800626509169223,0
35974,0.4800626509169223,1
31460,0.4800626509169223,0
32600,0.4800313234142521,0
34032,0.48,1
32624,0.48,0
31581,0.48,1
35587,0.4799686806733655,0
33925,0.4799686806733655,1
35221,0.4799373654335486,1
36531,0.4799373654335486,1
35636,0.4799060542797494,0
34285,0.4798747472111683,0
32530,0.4798121453264627,1
36274,0.4798121453264627,1
33166,0.4797495597730385,0
35717,0.4797495597730385,0
33086,0.4797182731185601,0
33531,0.479686990544506,0
33227,0.4796557120500782,0
32130,0.4796244376344787,0
33066,0.4795931672969096,0
33579,0.4795931672969096,0
32342,0.4795619010365734,0
34747,0.4795619010365734,1
34650,0.4795306388526728,1
36397,0.4794993807444104,0
32566,0.4794993807444104,0
35795,0.4794993807444104,0
34543,0.4794368767516131,0
34547,0.4794056308654849,1
34419,0.4793743890518084,0
32454,0.4793431513097875,0
32363,0.4793431513097875,0
32641,0.4793119176386264,0
35801,0.4792806880375293,0
36588,0.4792494625057007,0
32897,0.4792182410423453,0
33595,0.4792182410423453,1
31853,0.4792182410423453,0
36256,0.479187023646668,1
34955,0.479187023646668,0
36354,0.479187023646668,1
31962,0.4791246010551683,0
35346,0.4790933958577569,1
34502,0.4790621947248453,1
34534,0.4790621947248453,0
32807,0.4790309976556395,0
33606,0.4790309976556395,0
34611,0.4789998046493455,0
34651,0.4789998046493455,1
33681,0.4789686157051699,1
32662,0.4789686157051699,1
35783,0.4789374308223191,0
35725,0.4789374308223191,0
32969,0.4788439005337846,0
32329,0.4788127318883031,0
34447,0.4788127318883031,1
34424,0.4787815673001822,1
32786,0.47875040676863,0
34403,0.4787192502928543,0
36917,0.4787192502928543,0
33342,0.4787192502928543,1
32136,0.4786880978720635,0
35644,0.4786880978720635,1
36693,0.4786569495054659,0
35045,0.4786258051922701,1
35931,0.4786258051922701,1
35254,0.4786258051922701,0
31265,0.4786258051922701,1
36931,0.4785946649316851,0
32458,0.4785012684576855,1
30973,0.4784701443996357,0
32537,0.4784390243902439,0
35414,0.4784079084287201,1
34123,0.4783767965142745,0
34568,0.4783767965142745,1
31954,0.4783767965142745,1
35568,0.4783456886461178,1
32842,0.4783456886461178,1
34469,0.4783456886461178,0
31209,0.4783456886461178,1
32735,0.4783145848234605,0
33040,0.4782834850455136,0
31306,0.4782834850455136,0
32191,0.4782834850455136,0
31642,0.4782523893114882,0
31017,0.4782212976205955,0
34051,0.4782212976205955,0
31210,0.4781902099720471,1
34528,0.4781591263650546,0
32107,0.4781591263650546,1
32215,0.47812804679883,1
33729,0.47812804679883,0
31945,0.47812804679883,0
32428,0.4780969712725855,0
36355,0.4780969712725855,1
32341,0.4780969712725855,1
33847,0.4780969712725855,1
33116,0.4780658997855332,0
36513,0.4780348323368859,0
32157,0.4780348323368859,0
32682,0.4780348323368859,0
34843,0.4780348323368859,0
35773,0.4780037689258561,0
34996,0.4780037689258561,0
34602,0.4780037689258561,1
35747,0.4779727095516569,0
