ID,Closeness_Centrality,Essentiality
34361,0.4774218699239815,0
34241,0.4774218699239815,1
34518,0.4774218699239815,0
36403,0.4773908523908524,0
35606,0.4773908523908524,1
31685,0.4773598388878061,0
34942,0.4773598388878061,1
36866,0.4773288294140574,0
34944,0.477297823968821,1
35300,0.477266822551312,0
34212,0.4772358251607456,1
35527,0.4772358251607456,1
31456,0.4772048317963372,1
35658,0.4772048317963372,1
36231,0.4771738424573024,0
33131,0.4771738424573024,1
32441,0.4771118758522173,1
34659,0.4771118758522173,0
31645,0.4770499253392196,0
31208,0.4770499253392196,1
36744,0.4770189561152947,1
32678,0.4770189561152947,1
35957,0.4770189561152947,1
35635,0.4769570297286771,0
36137,0.4769570297286771,0
33628,0.4769260725644187,0
32983,0.4768951194184839,0
32836,0.4768951194184839,1
35686,0.4768951194184839,0
34179,0.4768951194184839,0
34744,0.4768951194184839,0
36622,0.4768641702900902,1
32026,0.4768332251784555,1
35223,0.4768332251784555,1
32450,0.476802284082798,1
33629,0.4767404139362876,0
36678,0.4767094848838718,0
35591,0.4767094848838718,0
35156,0.4766476388168137,0
36389,0.4766476388168137,0
36840,0.4766476388168137,1
35861,0.4766167218006097,1
32166,0.4766167218006097,0
32266,0.4766167218006097,1
31710,0.4766167218006097,0
31349,0.476585808794915,1
36079,0.4765239948119325,0
36837,0.4765239948119325,0
36551,0.4764930938330847,1
34156,0.4764621968616263,0
33831,0.4764313038967775,0
35829,0.4764313038967775,1
32867,0.4764004149377593,1
32522,0.4763695299837925,0
32115,0.4763695299837925,1
32503,0.4763386490340983,0
31689,0.4763386490340983,1
33652,0.4763386490340983,1
34658,0.4763386490340983,0
32949,0.4763077720878978,1
35766,0.4763077720878978,0
33965,0.4762768991444127,1
32620,0.4762151652624757,1
33575,0.4762151652624757,0
35569,0.4762151652624757,0
34535,0.4761534473820632,0
36668,0.4761225944404846,0
31148,0.4761225944404846,0
31041,0.4761225944404846,0
31032,0.4760917454969547,1
33424,0.4760917454969547,1
35288,0.4760917454969547,1
31330,0.4760917454969547,0
31793,0.4760917454969547,1
36697,0.4760609005506964,1
33242,0.4760300596009328,0
33825,0.4759992226468873,1
33794,0.4759992226468873,0
34161,0.4759683896877834,0
32827,0.4759683896877834,0
36251,0.4759067357512953,0
36155,0.4759067357512953,0
35818,0.4758759147723593,1
33172,0.4758450977852609,0
34958,0.4758450977852609,1
35594,0.4758450977852609,1
34079,0.4758142847892249,0
34605,0.4757834757834758,1
35268,0.4757526707672386,1
33153,0.4757526707672386,1
35733,0.4757526707672386,0
30926,0.4757526707672386,0
33992,0.4757526707672386,1
31278,0.4757218697397384,1
33492,0.4757218697397384,0
34226,0.4756910727002006,0
31901,0.4756910727002006,1
35146,0.4756602796478508,1
33483,0.4756294905819146,0
33647,0.4755987055016181,1
33763,0.4755987055016181,1
34464,0.4755679244061873,0
36393,0.4755371472948486,0
36052,0.4755371472948486,0
31339,0.4755063741668284,0
33776,0.4755063741668284,1
36087,0.4754756050213537,1
33873,0.4754756050213537,0
36097,0.4754448398576512,0
32258,0.4754140786749482,1
31594,0.4754140786749482,0
35383,0.4754140786749482,0
36723,0.475383321472472,0
33748,0.475383321472472,1
32182,0.475383321472472,0
35322,0.475383321472472,1
31697,0.4753525682494501,1
33502,0.4753218190051103,0
36220,0.4753218190051103,0
36061,0.4752603324493888,0
36817,0.4752295951364635,0
32794,0.4751988617991334,1
35305,0.475168132436627,1
36855,0.475168132436627,0
34468,0.4751374070481733,0
35394,0.4751374070481733,0
34541,0.4751066856330014,0
34699,0.4751066856330014,0
34984,0.4751066856330014,0
31217,0.4750759681903407,1
35541,0.4750452547194207,0
31509,0.4750452547194207,0
31266,0.4750145452194712,0
31128,0.4750145452194712,0
32456,0.4750145452194712,1
31139,0.474983839689722,1
32368,0.474983839689722,0
31336,0.4749531381294034,0
36395,0.4749531381294034,0
33569,0.4749224405377456,1
34462,0.4749224405377456,1
35205,0.4748610572573349,1
32208,0.4748610572573349,0
34957,0.4748610572573349,0
32498,0.4747996898423365,0
32879,0.4747383382866003,0
36740,0.4747383382866003,1
32051,0.4747076684540345,1
35800,0.4747076684540345,1
31114,0.4747076684540345,0
35470,0.4746770025839793,1
34628,0.4746770025839793,1
35599,0.4746463406756669,1
32820,0.4746463406756669,0
31790,0.4746463406756669,0
31706,0.4746463406756669,0
31499,0.4745850287412,1
34612,0.4745543787135107,1
31012,0.4745237326444946,0
32962,0.4745237326444946,0
33376,0.4745237326444946,1
34489,0.4745237326444946,0
32143,0.4745237326444946,1
36544,0.4745237326444946,0
34139,0.474493090533385,0
33212,0.474493090533385,0
34640,0.474493090533385,1
36288,0.474493090533385,1
31298,0.474493090533385,0
33807,0.4744318181818182,0
32144,0.4744011879398283,1
31633,0.4743093209398399,0
36361,0.4743093209398399,0
35407,0.4743093209398399,1
33026,0.4743093209398399,0
36803,0.4742787065126186,0
32671,0.4742480960371756,0
35000,0.4742480960371756,1
36462,0.4742480960371756,0
32027,0.474217489512746,1
33585,0.474217489512746,0
34057,0.4741256936378887,0
31362,0.4740951029098652,0
31602,0.4740951029098652,1
32656,0.4740951029098652,1
33139,0.4740645161290323,1
35742,0.4740645161290323,0
33656,0.4740339332946262,0
32750,0.4740033544058831,0
34594,0.4740033544058831,0
34268,0.4739727794620396,1
32995,0.4739422084623323,1
33431,0.4739422084623323,1
31959,0.4739422084623323,1
35713,0.4739422084623323,1
36674,0.4739422084623323,1
36987,0.473911641405998,0
32648,0.4738810782922739,1
35329,0.4738810782922739,0
34058,0.4738505191203972,0
33621,0.4738505191203972,0
32040,0.4738505191203972,1
35380,0.4738199638896053,0
36391,0.4738199638896053,0
34579,0.473789412599136,0
36915,0.473789412599136,0
34718,0.4737588652482269,1
35474,0.4737588652482269,0
31400,0.4737283218361163,0
36143,0.4737283218361163,0
33124,0.4737283218361163,0
31419,0.4737283218361163,0
31527,0.4736977823620423,1
36712,0.4736672468252433,0
36011,0.4736672468252433,0
34162,0.4736672468252433,0
35845,0.4736367152249581,0
36023,0.4735756638308842,1
31187,0.4735756638308842,0
36863,0.4735756638308842,0
32855,0.4735756638308842,0
35136,0.4735756638308842,0
34483,0.4735451440355739,0
32972,0.4735146281737337,0
32209,0.4735146281737337,0
33193,0.4734841162446034,0
36131,0.4734841162446034,0
36439,0.4734841162446034,0
36729,0.4734841162446034,1
32918,0.4734536082474226,0
32549,0.4734536082474226,1
35770,0.4734536082474226,0
35251,0.4734231041814316,1
36601,0.4734231041814316,0
36273,0.4733926040458703,1
35064,0.4733926040458703,1
31630,0.4733316155629992,0
33235,0.4733011272141706,1
31108,0.4732401622979326,1
36129,0.4732401622979326,0
32017,0.4732096857290057,0
35951,0.4732096857290057,0
33158,0.4732096857290057,1
35445,0.4732096857290057,0
36088,0.4731182795698925,1
36766,0.4731182795698925,0
32712,0.4730878186968839,1
31198,0.4730878186968839,0
35615,0.4730878186968839,1
32536,0.4730878186968839,0
32172,0.4730878186968839,0
31065,0.4730878186968839,1
32047,0.4730573617459602,1
33127,0.4730573617459602,0
36014,0.4729964596073382,1
34080,0.4729964596073382,0
36745,0.4729964596073382,1
34697,0.4729660144181256,0
31153,0.4729660144181256,1
36853,0.4729660144181256,0
34334,0.4729660144181256,0
36562,0.4729355731479693,0
33063,0.4729355731479693,0
36351,0.4729355731479693,0
36341,0.4729355731479693,1
32137,0.4729355731479693,1
36451,0.4729051357961127,0
35691,0.4729051357961127,0
36455,0.4728747023617993,1
31839,0.4728747023617993,1
36498,0.4728442728442728,0
31141,0.4728442728442728,1
34625,0.4728138472427772,1
31801,0.4728138472427772,1
33186,0.4728138472427772,1
31946,0.4728138472427772,0
35391,0.4727834255565564,1
31462,0.4727834255565564,0
33762,0.4727834255565564,1
34225,0.4727834255565564,0
32291,0.4727225939269171,1
34531,0.4727225939269171,0
31166,0.4726921839819877,0
32443,0.4726617779493117,0
35712,0.4726617779493117,1
31269,0.4726617779493117,0
31963,0.472631375828134,0
36166,0.4726009776177,1
32647,0.4725705833172551,0
35003,0.4725705833172551,1
31658,0.4725705833172551,0
33419,0.472540192926045,0
31559,0.472540192926045,0
33983,0.472540192926045,1
32700,0.4725098064433155,0
36363,0.4725098064433155,0
36419,0.4725098064433155,0
35543,0.4725098064433155,0
33666,0.4725098064433155,1
37085,0.4724490452002829,0
33978,0.4724490452002829,0
31595,0.4724490452002829,0
33316,0.4724490452002829,1
34352,0.4724186704384724,0
32650,0.4723579326304962,0
34399,0.4723579326304962,1
32864,0.4723275695828244,0
35216,0.4723275695828244,1
33110,0.4722668551963493,1
34930,0.4722365038560411,1
33328,0.4722061564166827,0
35609,0.4722061564166827,0
36785,0.4722061564166827,0
36214,0.4722061564166827,0
30967,0.4721758128775222,1
33079,0.4721758128775222,0
35276,0.4721454732378076,0
32733,0.4721454732378076,0
35823,0.4721454732378076,1
31327,0.4721454732378076,0
36599,0.4721151374967874,0
34378,0.4721151374967874,0
33582,0.4721151374967874,0
34520,0.4720848056537102,0
31506,0.4720544777078247,0
32699,0.4720544777078247,1
33633,0.4720544777078247,1
34863,0.4720544777078247,0
31270,0.4720241536583799,0
32103,0.4720241536583799,0
32227,0.4719938335046248,0
36022,0.4719938335046248,0
31557,0.471963517245809,1
36195,0.471963517245809,0
36287,0.4719332048811817,0
35207,0.4719332048811817,0
36159,0.4719028964099929,0
36133,0.4718725918314924,0
35069,0.4718422911449303,0
32127,0.4718422911449303,0
32280,0.4717817014446228,1
34687,0.4717817014446228,0
32763,0.4717817014446228,0
31046,0.4717514124293785,0
33445,0.4717514124293785,0
34839,0.471721127303075,0
34500,0.471721127303075,1
34842,0.4716908460649634,1
31172,0.4716908460649634,0
35621,0.4716605687142949,0
34078,0.4716605687142949,0
35102,0.4716302952503209,1
31323,0.4716302952503209,0
35739,0.4716302952503209,0
35200,0.4716302952503209,1
36161,0.4716302952503209,1
36499,0.4716000256722932,0
35665,0.4716000256722932,1
35038,0.4715697599794635,1
35822,0.4715697599794635,0
35255,0.4715697599794635,1
33327,0.4715697599794635,0
34076,0.4715394981710838,0
31159,0.4715092402464065,0
32464,0.4715092402464065,1
31369,0.4715092402464065,0
32832,0.4715092402464065,0
34473,0.471478986204684,1
35361,0.471478986204684,0
34692,0.4714487360451687,0
31123,0.4714487360451687,0
34743,0.4714184897671136,0
33268,0.4713882473697716,0
33386,0.4713882473697716,1
34858,0.4713882473697716,0
33346,0.4713580088523959,1
36897,0.4713277742142399,1
31214,0.4713277742142399,0
35245,0.4712673165726013,1
33808,0.4712673165726013,0
32547,0.4712673165726013,0
34023,0.4712370935676265,0
31995,0.4712370935676265,1
32432,0.4712068744388867,1
35379,0.4712068744388867,0
32071,0.4711766591856364,1
31404,0.4711766591856364,0
33176,0.47114644780713,1
36717,0.4711162403026223,0
36910,0.4711162403026223,1
31661,0.4710860366713681,0
32100,0.4710860366713681,1
32059,0.4710860366713681,0
31913,0.4710558369126226,1
32559,0.4710558369126226,0
31918,0.471025641025641,1
34018,0.471025641025641,0
34477,0.471025641025641,0
32064,0.4709954490096789,1
33418,0.4709954490096789,0
36554,0.4709652608639918,0
34444,0.4709350765878357,0
33301,0.4709048961804665,0
33753,0.4709048961804665,0
33147,0.4709048961804665,1
36702,0.4709048961804665,0
34337,0.4709048961804665,0
32873,0.4708747196411406,0
34074,0.4708747196411406,1
31319,0.4708747196411406,0
36257,0.4708445469691144,1
33496,0.4708143781636445,1
36733,0.4708143781636445,1
36865,0.4708143781636445,0
32347,0.4707842132239877,0
