ID,Information_Centrality,Essentiality
33186,0.0009008465633825,1
36363,0.0009008434021712,0
31710,0.0009008429299501,0
31108,0.0009008299322999,1
33606,0.000900827353687,0
34743,0.0009008194177901,0
31066,0.0009008154381919,0
32276,0.0009007656767739,1
36214,0.000900739000611,0
35474,0.0009007370497476,0
36079,0.0009007221543993,0
36011,0.000900713369886,0
31336,0.0009007110983843,0
35268,0.0009007094925853,1
36129,0.0009007087960767,0
36840,0.0009007077548826,1
34483,0.0009006794589075,0
36588,0.000900676525628,0
32682,0.0009006682757174,0
33323,0.0009006514547171,0
36678,0.0009006507973032,0
32200,0.0009006489121963,0
31400,0.0009006180855316,0
33158,0.0009006144980729,1
32103,0.0009006144511209,0
31208,0.000900584574081,1
33250,0.0009005726299438,0
32536,0.0009005718381367,0
33965,0.0009005626546153,1
32969,0.0009005613564629,0
34930,0.0009005490011433,1
33983,0.0009005368805315,1
36776,0.0009005246207414,0
1258591,0.0009005011058832,0
31959,0.0009004983128045,1
35250,0.0009004945960314,0
31012,0.0009004521939132,0
32864,0.0009004519498684,0
33139,0.0009004478565096,1
30967,0.0009004398053601,1
32392,0.0009004248334265,0
36987,0.0009004230914058,0
33748,0.0009004229373327,1
31349,0.0009004125274262,1
36273,0.0009004109942243,1
36601,0.0009004096941202,0
32341,0.0009004064635622,1
32549,0.0009003830511913,1
35083,0.0009003827109277,0
36389,0.0009003702508157,0
31148,0.0009003606089305,0
31685,0.0009003537544334,0
36351,0.0009003325156099,0
33515,0.0009003214093815,1
35383,0.0009002921603987,0
35445,0.0009002862009634,0
31633,0.0009002847984282,0
31330,0.0009002746583937,0
32662,0.0009002681473596,1
33176,0.0009002403370514,1
33585,0.0009002357167484,0
32712,0.0009002298606974,1
34078,0.0009002125021297,0
34079,0.0009001943151264,0
34460,0.0009001714868575,0
33808,0.0009001692983815,0
34473,0.0009001679122511,1
31801,0.0009001544908918,1
32842,0.0009001197037146,1
32039,0.0009000976782838,1
35394,0.0009000960146586,0
36257,0.000900081314038,1
36674,0.0009000726108521,1
35931,0.0009000698108706,1
32899,0.0009000256248848,1
32648,0.0009000053969338,1
33419,0.0008999842583288,0
32656,0.0008999631872077,1
34268,0.0008999030290328,1
33189,0.0008998950853389,0
31980,0.0008998681468784,0
34022,0.0008998649165121,1
32040,0.000899864839556,1
36697,0.0008998577703214,1
32620,0.0008998548030283,1
34395,0.0008998368300147,0
34080,0.0008998310812079,0
33414,0.0008998291294779,0
36740,0.0008998163292351,1
33149,0.0008998063711134,0
35216,0.0008997996993342,1
35156,0.0008997988610544,0
35801,0.000899743166555,0
34996,0.000899739067798,0
32933,0.000899728205539,0
31032,0.0008997277557581,1
35045,0.0008997120202893,1
36022,0.0008997035891021,0
32729,0.0008996840834389,0
32027,0.0008996793821098,1
33063,0.0008996680983969,0
35543,0.000899642052574,0
35070,0.0008996384809729,0
34650,0.0008996360431924,1
32473,0.000899621512731,0
31642,0.0008996127959934,0
35003,0.0008995812853156,1
36439,0.0008995673229307,0
34520,0.0008995184988901,0
35686,0.000899502660015,0
35379,0.0008994871661728,0
31460,0.0008994841100857,0
35329,0.0008994811295674,0
34399,0.0008994451150279,1
33753,0.0008994409000416,0
31123,0.0008994365923363,0
33066,0.0008994005777675,0
34337,0.0008993928680548,0
34057,0.0008993794667193,0
31419,0.0008993667630453,0
36733,0.0008993622273664,1
36531,0.0008993572158212,1
35594,0.0008993555977605,1
33629,0.0008993506205142,0
31506,0.0008993495679068,0
35251,0.0008993415043354,1
32995,0.0008993384291835,1
36133,0.0008993329173592,0
35200,0.0008993327701884,1
36702,0.0008993153802631,0
31172,0.0008992915797635,0
31121,0.000899289442464,0
33079,0.0008992839344339,0
35322,0.000899252530018,1
32137,0.0008992414745087,1
33729,0.0008992390295973,0
36088,0.0008992373553457,1
34148,0.0008992290874052,0
31187,0.0008992104686935,0
31994,0.0008992095654248,0
35527,0.0008992094595349,1
35770,0.0008992074063792,0
33978,0.0008992073725189,0
35407,0.0008991901004467,1
36623,0.0008991872445131,0
36451,0.0008991846723278,0
31046,0.0008991723222706,0
34129,0.0008991717696192,1
34955,0.0008991526154649,0
32443,0.0008991479887639,0
35361,0.000899146923811,0
34481,0.0008991411406196,0
32490,0.0008991247804389,1
36137,0.0008991220761287,0
36711,0.0008991174731229,1
32703,0.0008991148368068,1
35800,0.0008990990900139,1
33692,0.0008990942047131,0
33633,0.000899092805211,1
31853,0.0008990873891809,0
31918,0.0008990778755989,1
31706,0.0008990634875419,0
36001,0.0008990542030804,0
31790,0.0008990532306351,0
35038,0.0008990482123975,1
32376,0.0008990457765193,0
34225,0.0008990430982267,0
34753,0.0008990419527766,1
34018,0.0008990234610281,0
33316,0.0008990207978861,1
31557,0.0008990152642585,1
33235,0.0008990014929198,1
31114,0.0008989984306419,0
32677,0.0008989835297962,0
36143,0.0008989786650152,0
32172,0.0008989763822509,0
31602,0.0008989699520622,1
36399,0.0008989660275221,0
34842,0.0008989600031682,1
32017,0.0008989538254939,0
31699,0.0008989535071795,1
33376,0.0008989271887435,1
31327,0.0008989211558087,0
34444,0.0008989144204669,0
35747,0.0008989067218746,0
32280,0.0008988833472368,1
32756,0.0008988735946025,1
31652,0.0008988696486515,0
35102,0.0008988661823762,1
31621,0.0008988519771725,0
32918,0.0008988307867954,0
36855,0.0008988291113304,0
33807,0.0008988252427233,0
32202,0.0008988233419618,0
33003,0.0008988106666554,0
32547,0.0008987962273299,0
34058,0.0008987844371906,0
35568,0.0008987649052409,1
32879,0.0008987565062236,0
32047,0.0008987564939978,1
34858,0.0008987551741971,0
33621,0.0008987234060025,0
31808,0.0008987148465659,0
34500,0.0008987017322789,1
36014,0.0008986991702236,1
31630,0.0008986385560666,0
32130,0.0008986282816598,0
36220,0.0008986270564419,0
31345,0.000898614559699,1
34477,0.0008986027182679,0
31270,0.0008985812444817,0
31462,0.0008985702476288,0
32836,0.0008985252525864,1
34038,0.0008985203335154,1
35929,0.0008985063277356,1
35460,0.0008985019653673,1
32347,0.0008984966824702,0
32428,0.0008984963901532,0
33873,0.0008984943791131,0
35635,0.0008984658641752,0
34957,0.0008984635704996,0
36817,0.0008984542578476,0
33931,0.0008984505531294,0
31658,0.0008984198196688,0
33701,0.0008984073410567,0
34659,0.0008984035604055,0
35665,0.0008983955305556,1
31214,0.0008983718810827,0
36610,0.0008983292122805,0
34051,0.0008983276546099,0
35464,0.0008983194783854,0
34658,0.0008983051493576,0
33825,0.0008982765614781,1
31269,0.000898271386242,0
32782,0.0008982539276571,1
33240,0.0008982466443199,0
31065,0.0008982446718083,1
33896,0.0008982026085104,0
32650,0.0008981935462973,0
31756,0.0008981341438577,0
36865,0.0008981328206749,0
34602,0.0008981239154203,1
33124,0.000898113487973,0
32464,0.0008980894162686,1
35752,0.0008980849441934,0
33032,0.0008980576442334,1
35418,0.0008980571828158,1
32814,0.0008980412938847,1
32282,0.0008979847415034,1
36023,0.0008979727546002,1
31026,0.0008979703374687,0
31697,0.0008979686407252,1
33153,0.000897962705703,1
32209,0.000897958111778,0
33619,0.0008979494091829,0
32942,0.0008978972036867,1
35069,0.0008978873199971,0
34468,0.0008978724841203,0
35907,0.0008978723182997,0
31306,0.0008978711152842,0
34063,0.0008978682123804,0
35078,0.0008978652836985,1
35974,0.0008978528084025,1
30940,0.0008978355886407,0
36349,0.0008978290450274,1
32051,0.0008978241069064,1
35561,0.0008978183644044,0
35075,0.0008978016478062,1
36624,0.0008977945392679,1
35205,0.0008977876014244,1
31946,0.0008977858546011,0
32780,0.0008977761997884,0
31741,0.0008977727214226,1
32066,0.0008977723029849,1
35059,0.0008977602455506,0
32369,0.0008977582425861,0
32820,0.0008977493024326,0
31779,0.0008977434954882,0
31645,0.000897735231025,0
31159,0.0008977305639279,0
31945,0.0008977305310782,0
36630,0.0008977170188586,1
32157,0.0008977159594397,0
34534,0.0008977131955084,0
34893,0.0008977051781886,0
31422,0.0008976824654913,1
36511,0.000897672917798,0
35621,0.0008976483150487,0
34332,0.0008976097496032,1
34185,0.0008975787171942,0
34718,0.0008975743297164,1
33785,0.0008975387607946,0
32139,0.0008975340331652,0
35092,0.0008975222638579,0
34625,0.0008975047206035,1
36440,0.0008974944020949,0
36910,0.000897493973548,1
35738,0.0008974767673204,0
31798,0.0008974556044558,0
31198,0.0008974522419154,0
33242,0.0008974356051103,0
34139,0.0008974337150984,0
33386,0.000897420951724,1
34958,0.0008974146868264,1
34885,0.0008974015997374,1
36712,0.0008973910487724,0
34462,0.0008973819003003,1
33768,0.0008973775954592,0
35194,0.0008973676395018,0
36341,0.0008973658541289,1
36745,0.0008973391706854,1
32931,0.0008973374637767,1
35609,0.0008973318792621,0
36037,0.0008973255736131,1
31793,0.0008972773490405,1
32809,0.0008972756477361,0
31527,0.0008972723462394,1
35707,0.000897243289305,0
33709,0.0008972312033392,0
36423,0.0008972206494747,0
34692,0.0008971843455179,0
34843,0.0008971576656485,0
36498,0.0008971459630515,0
34405,0.0008971450622741,0
35739,0.0008971268891449,0
35712,0.0008970997328318,1
32750,0.0008970868649679,0
33724,0.0008970822383538,0
36101,0.000897072418385,0
36238,0.000897063779046,0
32855,0.0008970592481465,0
32227,0.0008970553055274,0
33718,0.0008970496077751,1
36717,0.0008970416558129,0
36462,0.0008970340391788,0
35589,0.0008970022869269,0
35556,0.0008970010612795,0
31282,0.0008969747163977,1
33418,0.0008969432987389,0
31323,0.0008969252361162,0
32810,0.0008968884239018,0
31979,0.0008968721356093,0
32344,0.0008968713900297,1
36896,0.0008968685292408,1
33897,0.0008968614056795,1
31359,0.0008968605013731,1
35615,0.0008968246549807,1
34531,0.0008968226809769,0
34076,0.0008968202040644,0
31913,0.0008968054215561,1
34308,0.0008967896197448,1
