Dimension,Epochs,Length_of_Walk,Num_Walks,Context_Size,Return_Hyperparam,Accuracy,Balanced_Accuracy,F1_Score,Matthews_Corrcoef,Roc_Auc,Precision,Recall
64,10,80,20,10,1.5,0.9019607843137255,0.7815671646770717,0.7006651884700664,0.664187785241979,0.7815671646770718,0.8777777777777778,0.5830258302583026
64,10,80,20,20,0.5,0.9114015976761075,0.8069453434136511,0.7381974248927039,0.7000470177695943,0.806945343413651,0.882051282051282,0.6346863468634686
64,10,80,20,20,1,0.9084967320261438,0.7912076363078278,0.7200000000000001,0.6885572244236179,0.7912076363078278,0.9050279329608939,0.5977859778597786
64,10,80,20,20,1.5,0.90559186637618,0.7907922569279942,0.7149122807017544,0.6780333423231001,0.7907922569279943,0.8810810810810811,0.6014760147601476
64,10,120,10,5,0.5,0.8997821350762527,0.7829968037474226,0.6986899563318778,0.6568700355745273,0.7829968037474226,0.8556149732620321,0.5904059040590406
64,10,120,10,5,1,0.9041394335511983,0.7843163422592635,0.7066666666666666,0.672262836120728,0.7843163422592635,0.888268156424581,0.5867158671586716
64,10,120,10,5,1.5,0.906318082788671,0.7996019697990832,0.7237687366167024,0.6818422122319002,0.7996019697990832,0.8622448979591837,0.6236162361623616
64,10,120,10,10,0.5,0.9114015976761075,0.8041594656452894,0.735930735930736,0.6997364751952433,0.8041594656452893,0.8900523560209425,0.6273062730627307
64,10,120,10,10,1,0.9034132171387074,0.7782925071565363,0.6997742663656885,0.669323342321212,0.7782925071565363,0.9011627906976745,0.5719557195571956
64,10,120,10,10,1.5,0.906318082788671,0.8009949086832641,0.7249466950959489,0.6821216854609502,0.800994908683264,0.8585858585858586,0.6273062730627307
64,10,120,10,20,0.5,0.9070442992011619,0.7958752327125441,0.7217391304347827,0.6836938836383278,0.7958752327125441,0.8783068783068783,0.6125461254612546
64,10,120,10,20,1,0.9128540305010894,0.8050636247772966,0.7391304347826086,0.7049259664914591,0.8050636247772965,0.8994708994708994,0.6273062730627307
64,10,120,10,20,1.5,0.9034132171387074,0.7908289571141642,0.7114967462039046,0.6705446326859769,0.7908289571141642,0.8631578947368421,0.6051660516605166
64,10,120,20,5,0.5,0.896877269426289,0.7797955465992273,0.6913043478260871,0.6465377386453482,0.7797955465992273,0.8412698412698413,0.5867158671586716
64,10,120,20,5,1,0.9230210602759622,0.8350726997324223,0.7791666666666668,0.7425687780609066,0.8350726997324223,0.8947368421052632,0.6900369003690037
64,10,120,20,5,1.5,0.896877269426289,0.782581424367589,0.6939655172413792,0.6472637853689334,0.782581424367589,0.8341968911917098,0.5940959409594095
64,10,120,20,10,0.5,0.9106753812636166,0.8092791416160092,0.7388535031847133,0.6979745809807107,0.8092791416160093,0.87,0.6420664206642066
64,10,120,20,10,1,0.9172113289760349,0.8244913687834889,0.7615062761506276,0.7219668392292526,0.8244913687834889,0.8792270531400966,0.6715867158671587
64,10,120,20,10,1.5,0.9092229484386347,0.809767921368183,0.736842105263158,0.6933692164283884,0.8097679213681829,0.8578431372549019,0.6457564575645757
64,10,120,20,20,0.5,0.915758896151053,0.8263730874198434,0.7603305785123967,0.7176955485062603,0.8263730874198435,0.863849765258216,0.6789667896678967
64,10,120,20,20,1,0.9135802469135802,0.8055157043433002,0.7407407407407409,0.707547973970042,0.8055157043433002,0.9042553191489362,0.6273062730627307
64,10,120,20,20,1.5,0.9143064633260711,0.8143254172143891,0.748936170212766,0.7108410862129815,0.8143254172143891,0.8844221105527639,0.6494464944649446
