Dimension,Epochs,Length_of_Walk,Num_Walks,Context_Size,Return_Hyperparam,Accuracy,Balanced_Accuracy,F1_Score,Matthews_Corrcoef,Roc_Auc,Precision,Recall
64,5,80,10,5,1.5,0.9330794341675734,0.8059286839139965,0.7399577167019027,0.7199165051359844,0.8059286839139965,0.9114583333333334,0.6227758007117438
64,5,80,10,10,0.5,0.9134929270946681,0.7652034092389552,0.6609808102345416,0.6299203922296939,0.7652034092389552,0.824468085106383,0.5516014234875445
64,5,80,10,10,1,0.9292709466811752,0.7905567097964193,0.7186147186147186,0.7018718577060097,0.7905567097964193,0.9171270718232044,0.5907473309608541
64,5,80,10,10,1.5,0.9227421109902068,0.783786687145871,0.6978723404255318,0.6724782619248418,0.7837866871458709,0.8677248677248677,0.5836298932384342
64,5,80,10,20,0.5,0.9178454842219804,0.766314223218755,0.6710239651416122,0.6481235146560914,0.7663142232187549,0.8651685393258427,0.5480427046263345
64,5,80,10,20,1,0.9216539717083787,0.7831444263880032,0.6949152542372881,0.6678393363011134,0.7831444263880032,0.8586387434554974,0.5836298932384342
64,5,80,10,20,1.5,0.9249183895538629,0.7836129796099351,0.7025862068965517,0.6817560812476191,0.7836129796099351,0.8907103825136612,0.5800711743772242
64,5,80,20,5,0.5,0.9330794341675734,0.8044704548623254,0.7388535031847133,0.7198089027283034,0.8044704548623254,0.9157894736842105,0.6192170818505338
64,5,80,20,5,1,0.9270946681175191,0.7921886463840262,0.7148936170212766,0.6923880575606527,0.7921886463840261,0.8888888888888888,0.597864768683274
64,5,80,20,5,1.5,0.9314472252448314,0.8020488346738527,0.7330508474576272,0.7124282679775799,0.8020488346738526,0.9057591623036649,0.6156583629893239
64,5,80,20,10,0.5,0.9221980413492927,0.7849237858186082,0.6976744186046512,0.6704874269792578,0.7849237858186081,0.859375,0.5871886120996441
64,5,80,20,10,1,0.9281828073993471,0.8074131976586052,0.7295081967213115,0.6999029387917904,0.8074131976586052,0.8599033816425121,0.6334519572953736
64,5,80,20,10,1.5,0.9303590859630033,0.801406573915985,0.729957805907173,0.7076501069497654,0.8014065739159849,0.8963730569948186,0.6156583629893239
64,5,80,20,20,0.5,0.9216539717083787,0.7846026554396743,0.6962025316455697,0.6681974349245992,0.7846026554396743,0.8549222797927462,0.5871886120996441
64,5,80,20,20,1,0.9303590859630033,0.8043230320193273,0.7322175732217574,0.7080678580450546,0.8043230320193273,0.8883248730964467,0.6227758007117438
64,5,80,20,20,1.5,0.9352557127312296,0.8130461216364164,0.7505241090146751,0.7299971716464752,0.8130461216364164,0.9132653061224489,0.6370106761565836
64,5,120,10,5,0.5,0.9298150163220892,0.8127512759504203,0.7372708757637475,0.7076030634436746,0.8127512759504203,0.861904761904762,0.6441281138790036
64,5,120,10,5,1,0.9276387377584331,0.7925097767629601,0.716417910447761,0.694779429262626,0.79250977676296,0.8936170212765957,0.597864768683274
64,5,120,10,5,1.5,0.9270946681175191,0.8009380206940531,0.7219917012448133,0.6940362486726019,0.8009380206940531,0.8656716417910447,0.6192170818505338
64,5,120,10,10,0.5,0.9276387377584331,0.7968844639179735,0.72,0.6954455967669041,0.7968844639179735,0.8814432989690721,0.608540925266904
64,5,120,10,10,1,0.9281828073993471,0.8001220524002496,0.7238493723849373,0.6982934462273439,0.8001220524002495,0.8781725888324873,0.6156583629893239
64,5,120,10,10,1.5,0.9379760609357998,0.8131935444794145,0.7574468085106382,0.7421625466501796,0.8131935444794145,0.9417989417989417,0.6334519572953736
64,5,120,10,20,0.5,0.9374319912948857,0.8289129336688632,0.7667342799188641,0.7411058000450581,0.8289129336688632,0.8915094339622641,0.6725978647686833
64,5,120,10,20,1,0.9243743199129488,0.7832918492310013,0.7010752688172044,0.6793363869779946,0.7832918492310014,0.8858695652173914,0.5800711743772242
64,5,120,10,20,1.5,0.9238302502720348,0.7844289479037386,0.7008547008547009,0.6771843562680472,0.7844289479037386,0.8770053475935828,0.5836298932384342
64,5,120,20,5,0.5,0.9167573449401524,0.784628940132612,0.6858316221765912,0.6494008161975017,0.784628940132612,0.8106796116504854,0.594306049822064
64,5,120,20,5,1,0.9281828073993471,0.7986638233485785,0.7226890756302521,0.6980298501225873,0.7986638233485784,0.882051282051282,0.6120996441281139
64,5,120,20,5,1.5,0.926550598476605,0.78895105790175,0.7109207708779444,0.689588891907481,0.7889510579017501,0.8924731182795699,0.5907473309608541
64,5,120,20,10,0.5,0.9270946681175191,0.8009380206940531,0.7219917012448133,0.6940362486726019,0.8009380206940531,0.8656716417910447,0.6192170818505338
64,5,120,20,10,1,0.9276387377584331,0.7968844639179735,0.72,0.6954455967669041,0.7968844639179735,0.8814432989690721,0.608540925266904
64,5,120,20,10,1.5,0.9303590859630033,0.823280009691052,0.7460317460317459,0.7126357699695549,0.8232800096910521,0.8430493273542601,0.6690391459074733
64,5,120,20,20,0.5,0.9238302502720348,0.7931783222137654,0.7083333333333334,0.679114967133833,0.7931783222137655,0.8542713567839196,0.604982206405694
64,5,120,20,20,1,0.9145810663764962,0.7643874409451519,0.6623655913978495,0.634003446910263,0.764387440945152,0.8369565217391305,0.5480427046263345
64,5,120,20,20,1.5,0.9314472252448314,0.8151728961388929,0.7428571428571428,0.714566479007741,0.8151728961388928,0.8708133971291866,0.6476868327402135
64,10,80,10,5,0.5,0.9254624591947769,0.7824758809371979,0.7028199566160521,0.6840381408737647,0.782475880937198,0.9,0.5765124555160143
64,10,80,10,5,1,0.9232861806311208,0.7826495884731337,0.6980728051391863,0.6745502782674296,0.7826495884731337,0.8763440860215054,0.5800711743772242
64,10,80,10,5,1.5,0.9211099020674647,0.7696992345440292,0.6813186813186812,0.6630646739153029,0.7696992345440291,0.8908045977011494,0.5516014234875445
64,10,80,10,10,0.5,0.926550598476605,0.7845763707467367,0.7071583514099783,0.6891246464524858,0.7845763707467367,0.9055555555555556,0.5800711743772242
64,10,80,10,10,1,0.9227421109902068,0.7925360614558977,0.7053941908713693,0.67465928773659,0.7925360614558977,0.845771144278607,0.604982206405694
64,10,80,10,10,1.5,0.9276387377584331,0.7925097767629601,0.716417910447761,0.694779429262626,0.79250977676296,0.8936170212765957,0.597864768683274
64,10,80,10,20,0.5,0.9254624591947769,0.794141713350567,0.7127882599580714,0.685913684816543,0.794141713350567,0.8673469387755102,0.604982206405694
64,10,80,10,20,1,0.9298150163220892,0.79962721448538,0.7272727272727274,0.7050877816889665,0.79962721448538,0.8958333333333334,0.6120996441281139
64,10,80,10,20,1.5,0.9292709466811752,0.819721290829842,0.7410358565737052,0.7075349097635087,0.819721290829842,0.8416289592760181,0.6619217081850534
64,10,80,20,5,0.5,0.9270946681175191,0.7878139592290128,0.7112068965517242,0.6918545027177596,0.7878139592290128,0.9016393442622951,0.5871886120996441
64,10,80,20,5,1,0.926550598476605,0.7947839741084346,0.7157894736842105,0.6905252436779626,0.7947839741084347,0.8762886597938144,0.604982206405694
64,10,80,20,5,1.5,0.9330794341675734,0.8190527453790367,0.7494908350305498,0.7218602045483286,0.8190527453790367,0.8761904761904762,0.6548042704626335
64,10,80,20,10,0.5,0.9189336235038085,0.7742476292349783,0.6809421841541756,0.6544987934140278,0.7742476292349783,0.8548387096774194,0.5658362989323843
64,10,80,20,10,1,0.9330794341675734,0.8059286839139965,0.7399577167019027,0.7199165051359844,0.8059286839139965,0.9114583333333334,0.6227758007117438
64,10,80,20,10,1.5,0.9227421109902068,0.7852449161975421,0.6991525423728813,0.672793662042943,0.7852449161975421,0.8638743455497382,0.5871886120996441
64,10,80,20,20,0.5,0.926550598476605,0.7933257450567635,0.7145877378435518,0.6902590582419484,0.7933257450567636,0.8802083333333334,0.6014234875444839
64,10,80,20,20,1,0.9325353645266594,0.8012328663800492,0.7350427350427351,0.7171920657506008,0.8012328663800493,0.9197860962566845,0.6120996441281139
64,10,80,20,20,1.5,0.9205658324265505,0.7810439365784644,0.690677966101695,0.6628850105592837,0.7810439365784644,0.8534031413612565,0.5800711743772242
64,10,120,10,5,0.5,0.926550598476605,0.8049915774701326,0.7239263803680981,0.6929307565274004,0.8049915774701325,0.8509615384615384,0.6298932384341637
64,10,120,10,5,1,0.9249183895538629,0.7894458958166197,0.7076271186440677,0.6827023135266022,0.7894458958166196,0.8743455497382199,0.594306049822064
64,10,120,10,5,1.5,0.9303590859630033,0.8130724063293541,0.7387755102040816,0.7098042052659902,0.8130724063293541,0.8660287081339713,0.6441281138790036
64,10,120,10,10,0.5,0.926550598476605,0.787492828850079,0.7096774193548386,0.6894103736597127,0.7874928288500791,0.8967391304347826,0.5871886120996441
64,10,120,10,10,1,0.9319912948857454,0.8125775684144845,0.7422680412371134,0.7162162337515039,0.8125775684144845,0.8823529411764706,0.6405693950177936
64,10,120,10,10,1.5,0.9287268770402611,0.7916938084691566,0.718279569892473,0.6994843603414308,0.7916938084691566,0.907608695652174,0.594306049822064
64,10,120,10,20,0.5,0.9287268770402611,0.8048178699341968,0.7287784679089027,0.7014561890497455,0.8048178699341969,0.8712871287128713,0.6263345195729537
64,10,120,10,20,1,0.9270946681175191,0.790730417332355,0.7136752136752136,0.6921872473240048,0.790730417332355,0.893048128342246,0.594306049822064
64,10,120,10,20,1.5,0.9200217627856365,0.7807228061995306,0.689217758985201,0.6606016113479125,0.7807228061995306,0.8489583333333334,0.5800711743772242
64,10,120,20,5,0.5,0.9287268770402611,0.8062760989858679,0.7298969072164949,0.7017775306668369,0.8062760989858678,0.8676470588235294,0.6298932384341637
64,10,120,20,5,1,0.9330794341675734,0.8175945163273656,0.7484662576687116,0.721564215947001,0.8175945163273656,0.8798076923076923,0.6512455516014235
64,10,120,20,5,1.5,0.926006528835691,0.7871716984711451,0.7081545064377682,0.6869842932040376,0.7871716984711451,0.8918918918918919,0.5871886120996441
64,10,120,20,10,0.5,0.9303590859630033,0.7984901158126427,0.727659574468085,0.7073204042875108,0.7984901158126428,0.9047619047619048,0.608540925266904
64,10,120,20,10,1,0.9325353645266594,0.8172733859484318,0.746938775510204,0.7193287527494918,0.8172733859484318,0.8755980861244019,0.6512455516014235
64,10,120,20,10,1.5,0.9336235038084875,0.8091662723962726,0.7436974789915967,0.7225759195209082,0.8091662723962726,0.9076923076923077,0.6298932384341637
64,10,120,20,20,0.5,0.9270946681175191,0.790730417332355,0.7136752136752136,0.6921872473240048,0.790730417332355,0.893048128342246,0.594306049822064
64,10,120,20,20,1,0.9319912948857454,0.7979952778977731,0.7311827956989249,0.7145953403640081,0.7979952778977731,0.9239130434782609,0.604982206405694
64,10,120,20,20,1.5,0.9270946681175191,0.7951051044873685,0.7172995780590719,0.692855354940328,0.7951051044873686,0.8808290155440415,0.604982206405694
